Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"waitForElementVisible(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_Home/div_HomeStaff""), 5)",Chrome 150.0.7871.129,,,22-07-2026 13:49:43,22-07-2026 13:49:48,5.251s,PASSED
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_Home/span_Survey Kunjungan""))",Chrome 150.0.7871.129,,,22-07-2026 13:49:48,22-07-2026 13:49:51,2.226s,PASSED
"setText(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_SurveyKunjungan/input_Input_TextSearch""), ""11102003346"")",Chrome 150.0.7871.129,,,22-07-2026 13:49:51,22-07-2026 13:49:53,2.453s,PASSED
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_SurveyKunjungan/i_icon_Search""))",Chrome 150.0.7871.129,,,22-07-2026 13:49:53,22-07-2026 13:49:53,0.316s,PASSED
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_SurveyKunjungan/div_SURVEY KUNJUNGANCBU_P1.1_07_26_007""))",Chrome 150.0.7871.129,,,22-07-2026 13:49:53,22-07-2026 13:49:56,2.279s,PASSED
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_SurveyKunjunganDetail/button_Start Survey""))",Chrome 150.0.7871.129,,,22-07-2026 13:49:56,22-07-2026 13:49:57,1.471s,PASSED
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_SurveyKunjunganDetail/button_Lanjutkan Survey""))",Chrome 150.0.7871.129,,,22-07-2026 13:49:57,22-07-2026 13:49:57,0.002s,NOT_RUN
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_SurveyAppointment/input_Checklist_Data_Confins""))",Chrome 150.0.7871.129,,,22-07-2026 13:49:57,22-07-2026 13:50:01,4.391s,PASSED
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_SurveyAppointment/button_Survey""))",Chrome 150.0.7871.129,,,22-07-2026 13:50:01,22-07-2026 13:50:02,0.502s,PASSED
"click(findTestObject(""Pilar 1/Dokumen Go Live/UAT/CBU/Staff-MCBU-Survey-Submit-Task/Page_SurveyQuestionAnswer/div_Accordion_SumberInformasi""))",Chrome 150.0.7871.129,,,22-07-2026 13:50:02,22-07-2026 13:50:04,1.860s,PASSED
